@relation train_splitted

@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Raw_Rm_Key STRING
@ATTRIBUTE Raw_Stmt_Date STRING
@ATTRIBUTE Financial_Rating {0, 1, 2, 3, 4}

@data
0.945497,0.032106,0.061024,0.692308,0.068894,0.06975,0.171121,0.120524,0.015483,0,0.015598,0.007748,0.007016,0.001763,0.04931,0.021372,0.044752,0,0,0.009192,0.109895,0.109895,0,0.059524,0.12,0,0.10291,0.04931,0.095944,0.139355,0.016429,0,0.25,0,0.104027,0,0,0.030769,0,0.455,0,0.060498,0.119449,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,697,12/31/2008,0
0.916726,0.245889,0.521654,0.185897,0.068894,0.064822,0.087451,0.127513,0.038511,0,0.011602,0.029721,0.015129,0.001763,0.070611,0.042535,0.06154,0.283997,0,0,0.177126,0.165738,0.333204,0.107143,0.28,0.181818,0.111896,0.074963,0.156006,0.096774,0.138007,0,0,0.197778,0.09396,0,0,0.246154,0,0.465,0,0.158363,0.11026,0.098522,0.13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,698,12/31/2008,1
0.944012,0.637431,0.281496,0.987179,0.068894,0.029424,0.006003,0.10728,0.007325,0,0.014724,0.005005,0.00262,0.001763,0.013655,0.012293,0.011033,0,0,0.001036,0.030036,0.030036,0,0.011905,0.2,0.090909,0.003588,0.013822,0.039782,0,0.056955,0,0,0,0.043624,0,0,0,0,0.125,0.16185,0.039146,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,704,12/31/2008,0
0.943518,0.026625,0.281496,0.705128,0.068894,0.02926,0.007481,0.105058,0.005194,0,0.008585,0.002651,0.002345,0.001763,0.011736,0,0.011736,0,0,0.018627,0.025938,0.025938,0,0.02381,0.12,0,0.042879,0.014749,0.024961,0.042581,0,0,0,0,0.027685,0,0,0,0,0.5825,0,0.003559,0.030628,0.044335,0.013986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,706,12/31/2008,0
0.944012,0.128426,0.283465,0.99359,0.068894,0.078413,0.036304,0.118957,0.06059,0,0.027072,0.035221,0.022709,0.005843,0.101908,0,0.101908,0,0,0,0.204108,0.204108,0,0.02381,0.48,0.363636,0,0.101908,0.194228,0.129032,0.164294,0,0,0,0.209732,0,0,0,0,0.5175,0,0.072954,0.229709,0.29064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,708,12/31/2008,0
0.929167,0.51527,0.161417,0.307692,0.068894,0.072926,0.025569,0.126064,0.044403,0,0.036928,0.027326,0.011096,0.001763,0.037718,0.00118,0.037466,0.614569,0,0,0.088708,0.06775,0.613234,0.011905,0.52,0.272727,0.007548,0.047135,0.061622,0.025806,0.010953,0.056625,0,0,0.067114,0,0,0,0,0.4375,0,0.035587,0.091884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,709,12/31/2008,0
0.917786,0.998434,0.212598,0.557692,0.068894,0.042877,0.052978,0.11351,0.02525,0,0.010902,0.016622,0.009231,0.001763,0.073066,0.041083,0.064304,0,0,0.023828,0.174807,0.174807,0,0.22619,0.08,0,0.283483,0.07692,0.130265,0.092903,0.105148,0,0,0.026667,0.130872,0,0,0.046154,0,0.555,0,0.019573,0.185299,0.118227,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,712,12/31/2008,4
0.958009,0.820673,0.116142,0.858974,0.068894,0.03577,0.005877,0.108677,0.016082,0,0.022388,0.011239,0.008896,0.001763,0.027955,0.033774,0.020752,0,0.299271,0,0.056846,0.056847,0,0.02381,0.28,0,0.005688,0.031515,0.054602,0.091613,0,0,0,0,0.059564,0,0,0.061538,0,0.4225,0,0.039146,0.075038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,713,12/31/2008,0
0.881168,0.457322,0.173228,0.891026,0.068894,0.064609,0.112025,0.134283,0.039928,0,0.020597,0.017073,0.011655,0.001763,0.046669,0.020185,0.042364,0,0,0,0.111753,0.111753,0,0.238095,0.08,0,0.289108,0.046669,0.096724,0.04129,0.043812,0.060023,0,0,0.104866,0,0,0,0.3,0.445,0,0.071174,0.111792,0.059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,714,12/31/2008,1
0.915312,0.938136,0.153543,0.474359,0.068894,0.045116,0.052486,0.11358,0.020197,0,0.012941,0.012712,0.008566,0.001763,0.046296,0.040334,0.037694,0,0,0.015861,0.1168,0.1168,0,0.083333,0.2,0.181818,0.051115,0.046296,0.120905,0.050323,0.128149,0,0,0,0.130872,0,0,0,0,0.3275,0.104046,0.145907,0.068913,0.054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716,12/31/2008,0
0.946062,0.306969,0.212598,0.557692,0.068894,0.035508,0.015025,0.122664,0.018094,0,0.006889,0.00779,0.005494,0.001763,0.033996,0.004251,0.033089,0.010887,0,0,0.084081,0.083684,0.011634,0.321429,0.08,0,0.176459,0.034163,0.085803,0.056774,0.072289,0,0.25,0,0.093121,0,0,0.030769,0,0.4075,0,0.090747,0.07657,0.049261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,717,12/31/2008,2
0.917786,0.972592,0.281496,0.987179,0.068894,0.029644,0.016359,0.10436,0.007136,0,0.004692,0.003464,0.002845,0.001763,0.019615,0.020906,0.015157,0,0,0.005759,0.038765,0.038765,0,0.011905,0.2,0,0.027395,0.019615,0.034321,0.014194,0.03724,0,0,0,0.037752,0,0,0,0,0.4175,0,0.042705,0.018377,0.044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,718,12/31/2008,0
0.926764,0.019577,0.570866,0.147436,0.068894,0.036004,0.042098,0.109113,0.012982,0,0.012341,0.012074,0.005089,0.004757,0.038348,0,0.038348,0,0,0,0.093424,0.093424,0,0.25,0.12,0,0.195355,0.038348,0.086583,0.036129,0.092004,0,0,0,0.09396,0,0,0.015385,0,0.5075,0,0.046263,0.096478,0.083744,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,719,12/31/2008,0
0.95504,0.768207,0.429134,0.519231,0.068894,0.056973,0.038579,0.113419,0.022147,0,0.013831,0.008215,0.005824,0.001763,0.058946,0.03031,0.052482,0,0.929884,0,0.125748,0.125748,0,0.142857,0.16,0.090909,0.02811,0.070008,0.115445,0.192258,0,0,0,0,0.125,0,0,0,0,0.4475,0.034682,0.094306,0.108729,0.039409,0.062937,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,720,12/31/2008,0
0.90895,0.538763,0.041339,0.794872,0.068894,0.089643,0.108136,0.135171,0.055107,0,0.033028,0.014405,0.012977,0.001763,0.039541,0.022362,0.034772,0,0,0.026902,0.101365,0.101365,0,0.011905,0.48,0.181818,0.024709,0.039541,0.127145,0.085161,0.107338,0,0,0.364444,0,0,0,0.246154,0,0.195,0.219653,0.220641,0.003063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,12/31/2008,0
0.931641,0.107283,0.061024,0.692308,0.068894,0.033563,0,0.136509,0.036048,0,0.046246,0.024199,0.016333,0.001763,0.088636,0,0.088636,0,0,0,0.212756,0.212756,0,0.285714,0.12,0,0,0.088636,0.134165,0.179355,0.03724,0,0,0,0.145134,0,0,0,0,0.5075,0,0.135231,0.036753,0.330049,0.027972,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,12/31/2008,2
0.948607,0.29444,0.230315,0.314103,0.068894,0.066506,0.092974,0.126787,0.039836,0,0.02003,0.016749,0.01331,0.001763,0.100747,0,0.100747,0,0,0,0.253053,0.253053,0,0.142857,0.12,0,0.229659,0.100747,0.194228,0.08129,0.204819,0,0,0,0.209732,0,0,0.107692,0,0.5,0,0.088968,0.229709,0.246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,723,12/31/2008,0
0.89262,0.270948,0.283465,0.99359,0.068894,0.038756,0.011823,0.114947,0.021184,0,0.010326,0.013062,0.008983,0.001763,0.063919,0.004081,0.063049,0.037866,0,0,0.116918,0.115399,0.044427,0.119048,0.12,0.090909,0.043499,0.0645,0.114665,0.047742,0.121577,0,0,0,0.124161,0,0,0,0,0.435,0.109827,0.076512,0.085758,0.08867,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,744,12/31/2008,0
0.895518,0.606108,0.230315,0.314103,0.068894,0.02647,0.00639,0.127181,0.011046,0,0.006618,0.012905,0.004369,0.001763,0.048276,0.126735,0.021248,0,0,0.001793,0.056713,0.056713,0,0.047619,0.12,0,0.075147,0.048566,0.049142,0.08,0.002191,0,0,0,0.053691,0,0,0,0,0.47,0,0.02847,0.061256,0.039409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,12/31/2008,4
0.907041,0.001566,0.061024,0.692308,0.068894,0.048174,0.07925,0.151191,0.017628,0,0.030104,0.013735,0.007182,0.001763,0.046851,0.019343,0.042726,0,0,0.006004,0.097936,0.097936,0,0.130952,0.08,0,0.209309,0.047823,0.083463,0.139355,0,0,0,0,0.090604,0,0,0,0,0.485,0,0.046263,0.101072,0.059113,0.027972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,12/31/2008,0
0.872897,0.45184,0,0.50641,0.068894,0.023233,0,0.103915,0.001039,0,0.013543,0.00068,0.000398,0.001763,0.002873,0,0.002873,0,0,0,0.006548,0.006548,0,0.011905,0.08,0,0.005047,0.002873,0.0039,0.002581,0.004381,0,0,0,0.005034,0,0,0,0,0.5,0,0,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,748,12/31/2008,0
0.934116,0.940486,0.139764,0.884615,0.068894,0.227149,0.507362,0.159039,0.181406,0,0.065738,0.185678,0.076055,0.001763,0.487957,0.03401,0.480704,0.000024,0,0,1,1,0.000028,0.761905,0.52,0.636364,1,0.487957,0.945398,0.387097,1,0,0,1,0.640101,0,0,0.953846,0,0.4375,0,1,0.647779,1,0.174825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,751,12/31/2008,1
0.883289,0.029757,0.173228,0.891026,0.068894,0.087887,0.028462,0.108401,0.019925,0,0.01269,0.07169,0.009097,0.001763,0,0,0,0,0,0,0.118534,0.118534,0,0.238095,0.08,0,0.590011,0.055759,0.112324,0.167742,0.016429,0,0,0.16,0.061242,0,0,0.107692,0,0.45,0,0.128114,0.058193,0.133005,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,752,12/31/2008,1
0.867807,0.118246,0.145669,0.198718,0.068894,0.124727,0.0548,0.11457,0.109025,0,0.02209,0.022551,0.01837,0.001763,0.06129,0,0.06129,0,0,0,0.142351,0.142351,0,0.309524,0.08,0,0.496819,0.06129,0.155226,0.064516,0.164294,0,0,0.444444,0,0,0,0.2,0,0.3125,0,0.266904,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,753,12/31/2008,0
0.889085,0.161316,0.305118,0.628205,0.068894,0.045784,0.042379,0.127994,0.022227,0,0.008367,0.0125,0.009329,0.001763,0.045018,0,0.045018,0,0,0,0.113792,0.113792,0,0.154762,0.08,0,0,0.045018,0.075663,0.025806,0.05586,0.030578,0,0,0.082215,0,0,0,0,0.6025,0,0.014235,0.07657,0.157635,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,756,12/31/2008,0
0.842712,0.451057,0.007874,0.679487,0.068894,0.024373,0.007325,0.105388,0.003844,0,0.001576,0.001901,0.001453,0.001763,0.00836,0,0.00836,0,0,0.002887,0.021873,0.021873,0,0.035714,0.08,0,0.032635,0.008827,0.0117,0.007742,0.010953,0,0,0,0.013423,0,0,0.061538,0,0.75,0,0,0.006126,0.039409,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757,12/31/2008,2
0.785805,0.199687,0.305118,0.865385,0.068894,0.100644,0.166903,0.150182,0.071937,0,0.020828,0.037154,0.04586,0.001763,0.094606,0.019556,0.090435,0,0,0,0.233721,0.233722,0,0.27381,0.08,0,0,0.094606,0.178627,0.296774,0,0,0,0,0.192953,0,0,0.184615,0,0.5,0,0.163701,0.105666,0.226601,0.160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,758,12/31/2008,0
0.899477,0.711825,1,0.910256,0.068894,0.032829,0.012144,0.104862,0.008476,0,0,0,0,0.001763,0.01077,0.009326,0.008781,0,0,0.001457,0.023305,0.023305,0,0.047619,0.16,0,0.003575,0.011005,0.01248,0.005161,0.006572,0.007928,0,0,0.014262,0,0,0,0,0.3975,0.017341,0.005338,0.013783,0.009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,760,12/31/2008,1
0.824261,0.649961,0.061024,0.692308,0.068894,0.089553,0.073422,0.11992,0.069035,0,0.043871,0.036574,0.038233,0.001763,0.047529,0.04931,0.037013,0,0,0.015756,0.086948,0.086948,0,0.011905,0.44,0.181818,0.009247,0.050078,0.112324,0.187097,0,0,0,0.322222,0,0,0,0.230769,0,0.285,0,0.220641,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,762,12/31/2008,0
0.896084,0.293657,0.122047,0.641026,0.068894,0.047119,0.061148,0.133013,0.020273,0,0.009256,0.010322,0.008598,0.001763,0.045991,0.040224,0.037413,0,0,0.010532,0.092974,0.092974,0,0.011905,0.28,0.181818,0.029941,0.047695,0.117785,0.049032,0.124863,0,0,0.253333,0.031879,0,0,0.215385,0,0.285,0,0.231317,0.033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,763,12/31/2008,0
0.234483,0.74863,0.988189,0.75,0.068894,0.538745,0.363701,0.200598,0.253046,0,0.161011,0.132635,0.023298,0.001763,0.237284,0.173108,0.200366,0,0.220803,1,0.524317,0.524317,0,0.261905,0.12,0.636364,0.198007,0.401681,0.603744,1,0,0,0,0.173333,0.584732,0,0,0.6,0,0.4325,0,0.69573,0.349158,0.630542,0.195804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,764,12/31/2008,0
0.895094,0.564605,0.281496,0.987179,0.068894,0.04016,0.026211,0.106946,0.017031,0,0.022141,0.00957,0.006977,0.001763,0.029528,0.01617,0.026079,0,0,0.005277,0.068154,0.068154,0,0.035714,0.12,0,0.203495,0.030382,0.069423,0.029677,0.073384,0,0,0.028889,0.064597,0,0,0.061538,0,0.41,0,0.096085,0.030628,0.049261,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,765,12/31/2008,0
0.865828,0.914644,0.279528,0.980769,0.068894,0.027493,0.007735,0.107441,0.004478,0,0.001557,0.005527,0.001605,0.001763,0.012855,0.007878,0.011175,0.121645,0,0,0.023507,0.018762,0.138835,0.011905,0.2,0.090909,0.005806,0.014719,0.023401,0.010323,0.025192,0,0,0.068889,0,0,0,0,0,0.265,0,0.051601,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,767,12/31/2008,1
0.905627,0.156617,0.15748,0.275641,0.068894,0.062182,0.118129,0.109844,0.030767,0,0.025085,0.019338,0.012545,0.001763,0.090796,0.065604,0.076805,0,0,0,0.196033,0.196033,0,0.047619,0.24,0.454545,0.1268,0.090796,0.220749,0.108387,0.16977,0.050963,0,0.542222,0.033557,0,0,0.323077,0,0.2625,0.109827,0.414591,0.047473,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,770,12/31/2008,0
0.882228,0.16993,0.173228,0.891026,0.068894,0.031576,0.01072,0.116136,0.011015,0,0.014673,0.008567,0.004793,0.001763,0.027671,0.031119,0.021034,0,0,0,0.048945,0.048945,0,0.011905,0.2,0.090909,0.014363,0.027671,0.061622,0.098065,0,0.00453,0,0.177778,0,0,0,0,0,0.2725,0,0.129893,0.01072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,772,12/31/2008,0
0.882228,0.67502,0.165354,0.769231,0.068894,0.039687,0.047468,0.121112,0.013301,0,0.015692,0.007928,0.00812,0.001763,0.01458,0.012512,0.011912,0,0,0,0.031089,0.031089,0,0.011905,0.12,0,0.016961,0.01458,0.037441,0.063226,0,0,0,0.108889,0,0,0,0,0,0.3225,0,0.062278,0.02144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,775,12/31/2008,0
0.893115,0.634299,0.281496,0.987179,0.068894,0.082281,0.034088,0.120594,0.071173,0,0.03764,0.010962,0.007048,0.001763,0.032468,0.045387,0.022788,0,0,0,0.08617,0.08617,0,0.035714,0.2,0.090909,0.008938,0.032468,0.105304,0.154839,0,0.01812,0,0.035556,0.100671,0,0,0,0,0.2875,0.080925,0.161922,0.041348,0.019704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,776,12/31/2008,0
0.89361,0.567737,0.194882,0.99359,0.068894,0.04384,0.008914,0.110585,0.025527,0,0.006711,0.010032,0.009017,0.001763,0.032791,0.026705,0.027095,0,0,0,0.076712,0.076712,0,0.321429,0.08,0,0.101166,0.032791,0.086583,0.036129,0.061336,0.03171,0,0.248889,0,0,0,0.092308,0,0.3,0,0.160142,0.033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,777,12/31/2008,0
0.872897,0.462803,0.440945,0.089744,0.068894,0.038578,0.028722,0.126548,0.014858,0,0.008322,0.010452,0.006294,0.001763,0.038805,0,0.038805,0,0,0,0.075845,0.075845,0,0.059524,0.12,0,0.032901,0.038805,0.092824,0.03871,0.085433,0.01359,0,0.266667,0,0,0,0.2,0,0.35,0,0.128114,0.073507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,778,12/31/2008,0
0.870776,0.71574,0.061024,0.692308,0.068894,0.090445,0.097544,0.124979,0.065381,0,0.047855,0.049185,0.053818,0.001763,0.068253,0.040268,0.059665,0,0,0,0.116642,0.116643,0,0.011905,0.36,0.272727,0.01696,0.068253,0.149766,0.249032,0,0,0,0.428889,0,0,0,0,0,0.21,0.294798,0.215302,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,779,12/31/2008,0
0.879259,0.666406,0.438976,0.320513,0.068894,0.037847,0.022136,0.107224,0.015807,0,0.007537,0.016754,0.006031,0.001763,0.039959,0.043962,0.030584,0,0.227906,0.008631,0.080666,0.080666,0,0.047619,0.2,0.090909,0.014836,0.044067,0.074103,0.030968,0.078861,0,0,0,0.080537,0,0,0,0,0.3625,0.028902,0.1121,0.016845,0.068966,0.020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,781,12/31/2008,1
0.885621,0.983555,0.281496,0.942308,0.068894,0.028296,0.017539,0.104421,0.005168,0,0.00405,0.00313,0.002026,0.001763,0.012693,0,0.012693,0,0,0,0.022681,0.022681,0,0.011905,0.12,0,0,0.012693,0.025741,0.009032,0.029573,0,0,0,0.028523,0,0,0,0,0.3375,0,0.039146,0.018377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,785,12/31/2008,0
0.870776,0.305403,0.251969,0.128205,0.068894,0.034791,0.011762,0.159258,0.013739,0,0.034834,0.010752,0.005826,0.001763,0.031823,0,0.031823,0,0,0,0.061695,0.061695,0,0.095238,0.08,0,0.416729,0.031823,0.077223,0.032258,0.082147,0,0,0.222222,0,0,0,0.076923,0,0.275,0,0.160142,0.015314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,787,12/31/2008,0
0.882228,0.041504,0.61811,0.410256,0.068894,0.032825,0.004913,0.110178,0.010573,0,0.006337,0.005182,0.004172,0.001763,0.02163,0.010975,0.019289,0,0,0.001233,0.051337,0.051338,0,0.071429,0.08,0,0.123092,0.021829,0.046802,0,0.065717,0,0.25,0,0.051174,0,0,0,0,0.48,0,0.042705,0.033691,0.054187,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788,12/31/2008,0
0.862081,0.516053,0.283465,0.99359,0.068894,0.100459,0.145615,0.114871,0.070522,0,0.043743,0.061514,0.029882,0.001763,0.122085,0.082038,0.104589,0,0,0.024041,0.250574,0.250574,0,0.083333,0.24,0.545455,0.0782,0.125974,0.148206,0.099355,0.124863,0,0,0.257778,0.062919,0,0,0.230769,0,0.46,0,0.154804,0.096478,0.123153,0.111888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,790,12/31/2008,1
0.867807,0.94675,0.283465,0.99359,0.068894,0.070788,0.050913,0.145985,0.049647,0,0.015188,0.024748,0.021163,0.001763,0,0,0,0,0,0,0.156586,0.156586,0,0.011905,0.48,0.363636,0,0.083044,0.194228,0.322581,0,0,0,0.555556,0,0,0,0.2,0,0.3,0,0.355872,0.07657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,791,12/31/2008,0
0.836632,0.480031,0.301181,0.775641,0.068894,0.040437,0.009074,0.106313,0.024015,0,0.009919,0.010957,0.004804,0.001763,0.025053,0,0.025053,0,0,0,0.053524,0.053524,0,0.107143,0.12,0,0,0.025053,0.038222,0.025806,0.010953,0.02265,0,0,0.041946,0,0,0,0,0.745,0,0,0.026034,0.083744,0.111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,793,12/31/2008,0
0.905344,0.802662,0.429134,0.519231,0.068894,0.021257,0,0.103481,0.000407,0,0,0,0,0.001763,0.002901,0,0.002901,0,0,0,0.007592,0.007592,0,0.011905,0.08,0,0.001815,0.002901,0.00156,0.003871,0,0,0,0,0.002517,0,0,0,0,1,0,0,0.001531,0,0.006993,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,12/31/2008,4
0.885621,0.584182,0.440945,0.089744,0.068894,0.056225,0.096598,0.150673,0.04436,0,0.013775,0.03429,0.018811,0.001763,0.080915,0.002683,0.080343,0,0,0,0.225902,0.225902,0,1,0.08,0,0.297248,0.080915,0.209828,0.087742,0.221249,0,0,0,0.22651,0,0,0,0,0.455,0,0.199288,0.156202,0.236453,0.055944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,795,12/31/2008,4
