@RELATION masshousingdata

@ATTRIBUTE Rm_Key REAL
@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Dsc_Ratio_Ii REAL
@ATTRIBUTE Current_Ratio REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Financial_Rating {1, 0}

@DATA
1.23504,-0.729587,-1.53737,0.380238,-0.821571,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-0.370077,0.00122679,-0.509594,-0.199948,-0.0851064,-0.171924,-0.219578,-0.0838857,-0.210736,-0.111106,-0.317067,-0.103376,-0.0261134,-0.258054,0.000705152,-0.320497,-0.218732,-0.110161,0.108511,0.122842,-0.322542,0.886694,-0.527371,-0.787609,0.451546,-0.122483,-0.293171,-0.706192,-0.361256,0.756782,-0.279203,-0.681578,0.0712126,0,-0.0418331,-0.150533,-0.129952,1.19393,-0.325276,-0.864614,0.209024,0.20059,0.632223,-0.131847,-0.0989331,1
1.24082,-0.894222,1.19491,-0.221816,-0.67449,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-0.370077,-0.120614,-0.411337,-0.28355,-0.200329,-0.562013,-0.232369,-0.0838857,-0.0523645,-0.104349,-0.276322,-0.103376,-0.238836,-0.423041,-0.196775,-0.320497,-0.218732,-0.110161,-0.27033,-0.258264,-0.322542,1.51612,-0.527371,-0.787609,-0.0778605,-0.33249,-0.541199,-0.344278,-0.361256,-0.236347,-0.279203,-0.681578,-0.194492,0,-0.0418331,-0.406839,-0.129952,1.72834,-0.325276,-0.958314,-0.311876,0.561034,0.313196,-0.131847,-0.0989331,1
1.25239,-0.894222,0.772653,-0.221816,-1.07371,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-0.370077,-0.0977689,-0.635924,-0.233097,-0.284415,-0.498531,-0.178131,-0.0838857,-0.349472,0.398694,-0.317067,0.320726,-0.256082,-0.295901,-0.227526,0.515764,0.044169,-0.110161,-0.405488,-0.433663,0.607002,-0.267255,-0.252264,-0.127869,-0.469651,-0.325808,-0.589204,-0.657937,-0.15476,-0.138662,-0.279203,-0.681578,-0.245919,0,-0.0418331,-0.534992,-0.129952,1.14383,-0.179812,-0.880231,-0.345483,0.240639,-0.00583059,-0.131847,-0.0989331,1
1.26395,-1.20206,1.20595,3.09411,1.25858,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,6.41946,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.42767,0.101002,-0.506901,-0.562389,-0.615355,-0.50905,-0.0838857,-0.307569,-0.371897,-0.289791,-0.103376,-0.282751,-0.323049,-0.251606,-0.320497,0.931555,-0.110161,-0.281883,-0.269886,-0.322542,1.30631,-0.527371,-0.787609,-0.552851,-0.35289,-0.661212,-0.645873,-0.11051,-0.350313,-0.279203,-0.681578,-0.323059,0,-0.0418331,-0.534992,-0.129952,1.64484,-0.325276,-0.958314,-0.463105,0.561034,-0.324857,-0.131847,-0.0989331,1
1.26974,-0.827535,-0.0249522,-0.833132,0.754298,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-0.370077,-0.0825388,-0.345833,0.825296,1.40894,0.381823,0.718817,-0.0838857,-0.120917,-0.219746,-0.317067,-0.103376,0.673013,-0.423041,0.723929,-0.320497,-0.218732,-0.110161,1.5033,1.52597,-0.322542,2.25045,-0.802478,-0.787609,-0.552851,0.567717,1.267,1.58593,0.715477,-0.350313,-0.279203,-0.681578,1.74258,0,-0.0418331,-0.791298,-0.129952,1.32753,-0.325276,-0.958314,2.09099,4.12543,-0.324857,-0.131847,-0.0989331,1
1.27552,-1.13299,0.681577,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,5.66345,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.120614,0.288157,2.05909,0.768827,0.526379,2.23945,-0.0838857,2.15094,0.94947,1.56292,-0.103376,-0.610144,-0.423041,-0.571688,-0.320497,-0.218732,-0.110161,3.33856,2.97772,8.97651,1.93574,-0.252264,1.85135,-0.552851,1.54246,2.97919,4.86728,-0.14001,-0.350313,-0.279203,-0.681578,3.5768,0,-0.0418331,2.41252,-0.129952,1.04363,-0.325276,1.29049,1.90615,4.76622,6.58739,-0.131847,-0.0989331,1
1.2813,-0.921314,-1.54841,0.519173,-1.49394,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,2.86938,-0.210471,-0.12941,-0.370077,-0.0977689,0.00976318,0.463745,0.489036,0.208214,0.46674,-0.0838857,0.23479,-0.141843,-0.110898,-0.103376,-0.459528,-0.410542,-0.42092,-0.320497,-0.218732,-0.0811843,-0.714415,-0.705003,-0.322542,-0.162351,-0.527371,-0.787609,-0.487676,-0.547081,0.338898,-0.464916,-0.361256,1.71735,-0.279203,-0.681578,0.74833,0,-0.0418331,0.362078,-0.129952,-0.142092,-0.325276,0.291024,0.746728,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.29287,-0.954063,1.73585,1.35279,-0.00211917,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,17.16,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.158689,-0.624227,-0.205086,0.0249836,-0.598706,-0.151246,-0.0838857,-0.211754,0.480438,-0.310298,-0.103376,0.0775651,-0.361946,0.116289,-0.320497,1.07033,-0.110161,0.0919275,0.10616,-0.322542,-0.477064,-0.252264,-0.127869,-0.552851,0.0055947,-0.253167,-0.694128,-0.361256,0.821906,-0.279203,-0.681578,0.114068,0,-0.0418331,-0.150533,-0.129952,0.275415,0.256581,-0.724063,0.293041,-0.119805,-0.324857,-0.131847,-0.0989331,1
1.29865,-1.0794,-0.0470313,-0.138455,0.25002,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,7.72738,-0.370077,-0.00638826,-0.469823,-0.108123,-0.452025,-0.598706,-0.0795415,-0.0838857,-0.227624,-0.091711,-0.122958,-0.103376,-0.187452,-0.423041,-0.144891,-0.320497,-0.218732,-0.110161,-0.292205,-0.280269,-0.322542,-0.581969,-0.252264,-0.127869,-0.552851,-0.281761,-0.5492,-0.73032,-0.361256,0.268358,-0.279203,-0.681578,-0.203063,0,-0.0418331,-0.406839,-0.129952,0.409018,-0.325276,-0.73968,-0.110237,-0.280002,-0.324857,-0.131847,-0.0989331,1
1.316,-1.11929,1.41018,-0.221816,1.46869,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,7.72738,-0.370077,0.587586,-0.165695,0.00852158,0.449255,0.00451474,-0.285237,-0.0838857,-0.311862,-0.241578,-0.0683726,-0.103376,0.0387512,0.631526,-0.0271249,-0.320497,-0.218732,0.541807,-0.0831474,-0.0699618,-0.322542,-0.581969,0.29795,0.53187,-0.313453,0.0153999,-0.28517,0.12621,-0.361256,-0.350313,-0.279203,-0.681578,0.0797837,0,-0.0418331,-0.150533,-0.129952,0.409018,-0.325276,-0.755297,0.561893,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.33334,-1.27559,0.665018,0.0190054,-1.599,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,2.02923,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.28053,-0.385603,0.0189916,2.32812,-0.29785,-0.126999,-0.0838857,-0.291702,-0.230777,-0.187009,-0.103376,-0.0586833,-0.423041,-0.0148725,0.48696,-0.218732,-0.110161,-0.0310681,-0.0479672,0.393981,-0.581969,1.39838,0.53187,-0.552851,-0.136811,-0.317174,-0.259832,-0.361256,0.10555,-0.279203,-0.681578,0.0454992,0,-0.0418331,-0.150533,-0.129952,1.34423,-0.325276,-0.73968,-0.22786,0.80133,0.632223,-0.131847,-0.0989331,1
1.35069,-1.41492,-0.226423,-0.221816,-0.338304,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,2.02923,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.0469171,0.285818,-0.0681948,-0.569133,-0.0409509,-0.0678723,-0.0838857,0.155828,-0.225942,-0.155357,-0.0879682,-0.152087,-0.423041,-0.109183,-0.320497,-0.218732,-0.110161,-0.219656,-0.207286,-0.322542,0.257267,-0.527371,-0.127869,-0.552851,-0.246848,-0.405184,-0.513171,-0.258008,0.154392,-0.279203,-0.681578,-0.048783,0,-0.0418331,-0.150533,-0.129952,0.726323,-0.325276,-0.724063,-0.0430242,0.240639,-0.324857,-0.131847,-0.0989331,1
1.35647,-1.35449,-1.1151,0.0282678,-1.45192,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.983568,-0.261613,-0.605239,-0.666837,-0.546685,-0.583573,-0.0838857,-0.40742,-0.373971,-0.302219,-0.099524,-0.444998,-0.227057,-0.425499,-0.320497,-0.218732,-0.110161,-0.662281,-0.652558,-0.322542,-0.581969,-0.527371,-0.787609,-0.465434,-0.536019,-0.717218,-0.754447,-0.361256,-0.0409775,-0.279203,-0.681578,-0.383056,0,-0.0418331,-0.791298,-0.129952,0.425718,-0.325276,-0.802147,-0.379089,-0.320051,-0.324857,-0.131847,-0.0989331,1
1.40273,-1.4045,-0.861196,-0.221816,-1.68305,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.120614,-0.287347,-0.254548,-0.666837,-0.430616,-0.143654,-0.0838857,-0.231387,-0.212974,-0.131649,-0.103376,2.37669,-0.423041,2.44415,-0.320497,-0.218732,-0.110161,0.678541,0.696281,-0.322542,0.362171,-0.802478,-0.787609,-0.552851,2.24964,0.338898,0.608762,0.199235,-0.350313,-0.279203,-0.681578,0.74833,0,-0.0418331,-0.791298,-0.129952,0.759724,-0.325276,-0.64598,1.21722,0.761281,-0.324857,-0.131847,-0.0989331,1
1.40852,-1.4045,-0.861196,-0.221816,-1.68305,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.130683,0.720955,-0.364224,-0.666837,-0.643889,-0.345521,-0.0838857,0.252473,-0.253439,-0.142094,-0.103376,1.01904,-0.423041,1.07332,-0.320497,-0.218732,-0.110161,-0.0641363,-0.050837,-0.322542,0.0474579,-0.802478,-0.787609,-0.552851,0.909324,-0.269169,-0.0668109,-0.0957604,-0.350313,-0.279203,-0.681578,0.0969259,0,-0.0418331,-0.791298,-0.129952,0.709623,-0.325276,-0.83338,0.477876,-0.039706,-0.324857,-0.131847,-0.0989331,1
1.49525,-1.72246,0.987923,2.9737,1.27959,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,5.66345,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.282984,2.04508,0.156794,0.285302,-0.358503,-0.0719629,-0.0838857,1.53817,-0.240878,-0.190128,-0.103376,-0.516642,-0.423041,-0.477278,-0.0882022,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,1.0965,-0.527371,-0.787609,-0.552851,-0.60162,0.794949,1.75482,-0.361256,-0.350313,-0.279203,-0.681578,1.23688,0,-0.0418331,0.618384,-0.129952,0.442418,-0.325276,0.478424,0.696319,0.761281,1.37662,-0.131847,-0.0989331,1
1.70921,-1.56527,-1.30278,0.963767,0.502159,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,1.07495,0.861322,1.2479,-0.666837,-0.607384,0.267419,-0.0838857,1.19496,-0.0455385,0.0864114,-0.103376,0.542386,-0.423041,0.592033,-0.320497,-0.218732,-0.110161,1.41967,1.44184,-0.322542,0.991598,-0.527371,-0.787609,-0.552851,0.438757,1.84306,-0.115066,-0.361256,4.306,-0.279203,-0.681578,2.3597,0,-0.0418331,-0.791298,-0.129952,-0.175493,-0.325276,1.80585,2.27582,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.75547,-1.83112,0.927206,-0.221816,1.32161,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,2.08167,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.359134,-0.0534019,0.741588,4.51631,0.689234,-0.0407013,-0.0838857,1.16181,0.0845313,-0.222333,-0.103376,0.561128,0.355897,0.52924,0.617974,-0.218732,-0.110161,1.30412,1.28135,0.720613,0.467076,-0.252264,-0.787609,0.194643,0.477977,0.594927,0.82591,-0.361256,0.496289,-0.279203,-0.681578,1.02261,0,-0.0418331,-0.278686,-0.129952,2.19595,-0.325276,-0.59913,-0.0598274,2.68365,4.03517,12.0262,-0.0989331,1
1.76703,-1.75193,-1.46837,0.602535,0.838344,-0.0825535,-0.058275,10.6132,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.237293,-0.0112918,-0.165464,-0.358488,-0.108961,-0.247628,-0.0838857,0.130671,-0.232163,-0.256628,-0.103376,-0.298454,-0.423041,-0.256972,-0.320497,-0.218732,-0.110161,-0.637706,-0.627836,-0.322542,-0.581969,-0.252264,1.19161,-0.552851,-0.391346,-0.301172,-0.440789,-0.361256,0.382324,-0.279203,0.683885,-0.708759,0,-0.0418331,-0.278686,-0.129952,-2.26303,4.54777,-0.59913,-0.765564,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.80751,-1.95051,-1.06267,-1.36109,0.817332,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,4.75126,-0.12941,-0.370077,-0.333835,0.196919,-0.22903,-0.456504,-0.00869103,0.0143971,-0.0838857,0.18859,-0.245504,-0.22187,-0.103376,-0.0387414,5.07653,-0.571688,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,-0.477064,0.848163,0.53187,-0.552851,-0.13495,-0.245166,-0.513171,-0.361256,0.593974,-0.279203,-0.681578,0.122639,0,-0.0418331,-0.150533,-0.129952,0.642822,-0.325276,-0.880231,0.696319,-0.320051,-0.324857,-0.131847,-0.0989331,1
1.82486,-1.80016,-1.38281,-0.4719,-0.758536,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,2.02923,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.0240719,-0.301383,-0.137624,0.586565,-0.0229816,-0.244882,-0.0838857,-0.297147,-0.281332,-0.221737,-0.103376,-0.506253,0.57688,-0.571688,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,0.152362,-1.35269,-0.787609,-0.552851,-0.596491,0.234887,0.898293,-0.361256,-0.334032,-0.279203,1.09352,-0.365914,0,-0.0418331,1.00284,-0.129952,-0.00848957,-0.325276,0.337874,0.108205,0.360788,-0.324857,-0.131847,-0.0989331,1
1.83064,-2.11068,0.0633639,3.06632,0.0188924,-0.0825535,-0.058275,10.6132,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.183988,-0.0557413,0.493306,-0.666837,0.0405476,0.337683,-0.0838857,1.19997,0.100786,-0.228989,-0.0897124,-0.132831,4.17095,-0.571688,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,-0.581969,-0.527371,0.53187,-0.552851,-0.227838,-0.261168,-0.754447,-0.361256,0.887029,-0.279203,0.759745,-0.708759,0,-0.0418331,-0.150533,-0.129952,-1.81212,3.52952,-0.427346,-0.631138,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.85377,-1.89186,-1.2531,-1.36109,0.817332,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,6.41946,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.0520786,0.0682494,-0.019946,-0.179807,0.311643,-0.00866848,-0.0838857,0.322266,-0.109517,-0.0551011,-0.103376,0.084557,-0.423041,0.129759,-0.320497,-0.218732,-0.110161,0.117004,0.131386,-0.322542,-0.581969,2.77391,0.53187,-0.552851,-0.0132259,0.426908,1.19989,-0.361256,-0.350313,-0.279203,-0.681578,0.842613,0,-0.0418331,1.51545,-0.129952,-1.26101,1.56576,1.44666,-0.74876,-0.520298,-0.324857,-0.131847,-0.0989331,1
1.85955,-1.81118,-0.634886,1.325,0.901379,-0.0825535,-0.058275,-0.0942219,4.37555,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,0.305829,0.337286,0.299755,0.0135329,-0.366002,0.0471078,-0.0838857,0.490627,-0.218725,-0.234263,-0.103376,-0.350416,-0.423041,-0.309438,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,-0.686873,-1.35269,-0.787609,-0.552851,-0.442644,0.634931,-0.489044,-0.361256,2.3523,-0.279203,-0.681578,1.06546,0,-0.0418331,-0.534992,-0.129952,1.24403,-0.325276,-0.333645,0.629106,1.64237,2.86541,-0.131847,-0.0989331,1
1.87112,-1.9124,-1.58428,1.36205,1.09048,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,5.66345,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-0.21961,0.601643,-0.273492,-0.608397,0.287684,-0.126009,-0.0838857,0.183567,-0.199193,-0.0276151,-0.103376,0.392408,-0.423041,0.440599,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,2.56517,-0.802478,-0.787609,-0.552851,0.290694,0.498916,0.560507,0.55323,-0.350313,-0.279203,-0.681578,0.919753,0,-0.0418331,-0.406839,-0.129952,0.592721,-0.325276,-0.208712,0.914761,1.16177,-0.324857,-0.131847,-0.0989331,1
1.8769,-1.94872,-0.731481,0.0190054,-0.0441423,-0.0825535,-0.058275,-0.0942219,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,4.75126,-0.12941,-0.370077,-0.0444635,0.105681,-0.0996557,-0.666837,0.258584,-0.0394813,-0.0838857,0.306372,-0.206784,-0.231648,-0.103376,-0.347792,-0.398043,-0.309411,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,-0.686873,-1.35269,-0.787609,-0.552851,-0.440055,0.778947,1.07925,-0.361256,0.528851,-0.279203,-0.681578,1.21974,0,-0.0418331,-0.406839,-0.129952,1.42774,-0.325276,-0.958314,1.23402,3.72493,-0.324857,-0.131847,-0.0989331,1
1.88268,-2.17736,0.521504,3.05706,-0.443362,-0.0825535,-0.058275,10.6132,-0.228543,-0.0825535,-0.0825535,-0.155776,-0.058275,-0.058275,-0.166821,-0.131201,-0.058275,-0.176571,-0.492797,-0.480384,-0.401399,-0.248107,-0.236095,-0.10128,-0.348508,-0.210471,-0.12941,-0.370077,-1.49894,-0.561062,-1.05937,-0.666837,-0.643889,0.024475,-0.0838857,-0.267491,-0.0185813,-0.245229,-0.0896477,-0.265277,-0.423041,-0.223472,-0.320497,-0.218732,-0.110161,-0.983968,-0.976169,-0.322542,-0.581969,0.0228428,0.53187,-0.552851,-0.358592,-0.365179,-0.549363,-0.0957604,0.10555,-0.279203,0.562511,-0.708759,0,-0.0418331,-0.278686,-0.129952,-1.59502,1.71122,-0.115011,-0.765564,-0.520298,-0.324857,-0.131847,-0.0989331,0
